"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "bin" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim"
19 "SH_a" 37203 9 "palato-alveolar" "1" "SH_a.1.1.mp3" "SH_a_v1_b4" "Pal" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-SH_a" "1-4" 0.0303880622037938
20 "ga" 38695 9 "velar" "4" "ga.1.4.mp3" "ga_v4_b3" "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-ga" "1-4" 0.123287666201073
21 "za" 40204 9 "alveolar" "4" "za.1.4.mp3" "za_v4_b4" "Alv" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "za-ga" "4-4" 0.139643669311959
22 "tha" 41696 9 "dental" "1" "tha.3.1.mp3" "tha_v1_b3" "Dent" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-tha" "1-4" 0.0321029606059229
23 "za" 43205 9 "alveolar" "1" "za.2.1.mp3" "za_v1_b3" "Alv" "Vcd" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "za-tha" "1-1" 0.0321029606059229
24 "ta" 44697 9 "alveolar" "4" "ta.2.4.mp3" "ta_v4_b3" "Alv" "Vls" "Stop" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-ta" "1-4" 0.0233811261053915
25 "pa" 46206 9 "labial" "3" "pa.6.3.mp3" "pa_v3_b3" "Lab" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "pa-ta" "4-3" 0.234360535518008
26 "ta" 47698 9 "alveolar" "3" "ta.3.3.mp3" "ta_v3_b3" "Alv" "Vls" "Stop" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "repVoice" "pa-ta" "3-3" 0.234360535518008
27 "da" 49206 9 "alveolar" "1" "da.2.1.mp3" "da_v1_b3" "Alv" "Vcd" "Stop" "repcat" "diffcat" "repcat" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "da-ta" "1-3" 0.0210098839279326
28 "pa" 50698 9 "labial" "1" "pa.1.1.mp3" "pa_v1_b4" "Lab" "Vls" "Stop" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "pa-da" "1-1" 0.022685051914619
29 "sha" 52207 9 "palato-alveolar" "1" "sha.3.1.mp3" "sha_v1_b4" "Pal" "Vls" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "sha-pa" "1-1" 0.0364423259600863
30 "ka" 53699 9 "velar" "2" "ka.3.2.mp3" "ka_v2_b4" "Vel" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "sha-ka" "1-2" 0.0431383354927817
31 "ta" 55208 9 "alveolar" "1" "ta.1.1.mp3" "ta_v1_b4" "Alv" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-ta" "1-2" 0.235462958598024
32 "sa" 56700 9 "alveolar" "2" "sa.3.2.mp3" "sa_v2_b4" "Alv" "Vls" "Fric" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ta-sa" "1-2" 0.0494081258190988
33 "fa" 58209 9 "labio-dental" "4" "fa.7.4.mp3" "fa_v4_b4" "Lab" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-sa" "4-2" 0.0673755969649652
34 "ta" 59701 9 "alveolar" "2" "ta.3.2.mp3" "ta_v2_b3" "Alv" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "fa-ta" "4-2" 0.0578158780927524
35 "ba" 61209 9 "labial" "2" "ba.3.2.mp3" "ba_v2_b4" "Lab" "Vcd" "Stop" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "repVoice" "ba-ta" "2-2" 0.0137873747502122
36 "ma" 62701 9 "labial" "4" "ma.1.4.mp3" "ma_v4_b3" "Lab" "Vcd" "Nas" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-ma" "4-2" 0.0389983712671896
37 "ba" 64210 9 "labial" "4" "ba.2.4.mp3" "ba_v4_b3" "Lab" "Vcd" "Stop" "repcatvoice" "repcatvoice" "repvoice" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "ba-ma" "4-4" 0.0389983712671896
38 "SH_a" 65702 9 "palato-alveolar" "3" "SH_a.2.3.mp3" "SH_a_v3_b4" "Pal" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ba-SH_a" "4-3" 0.0284752464955132
39 "ka" 67195 9 "velar" "1" "ka.2.1.mp3" "ka_v1_b4" "Vel" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ka-SH_a" "1-3" 0.0194871835121784
40 "tha" 68703 9 "dental" "2" "tha.1.2.mp3" "tha_v2_b3" "Dent" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-tha" "1-2" 0.0805281948632112
41 "ka" 70195 9 "velar" "3" "ka.7.3.mp3" "ka_v3_b4" "Vel" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-tha" "3-2" 0.0805281948632112
42 "ba" 71704 9 "labial" "2" "ba.1.2.mp3" "ba_v2_b4" "Lab" "Vcd" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ba-ka" "3-2" 0.0209350458377875
43 "ga" 73196 9 "velar" "2" "ga.2.2.mp3" "ga_v2_b4" "Vel" "Vcd" "Stop" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "repVoice" "ba-ga" "2-2" 0.0676804503863479
44 "ka" 74704 9 "velar" "4" "ka.2.4.mp3" "ka_v4_b4" "Vel" "Vls" "Stop" "repcat" "diffcat" "repcat" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "null" "null" "diffVoice" "ka-ga" "4-2" 0.0256297494333007
45 "fa" 76197 9 "labio-dental" "3" "fa.1.3.mp3" "fa_v3_b4" "Lab" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-fa" "4-3" 0.0763014313858586
46 "ka" 77705 9 "velar" "3" "ka.5.3.mp3" "ka_v3_b4" "Vel" "Vls" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "ka-fa" "3-3" 0.0763014313858586
47 "za" 79197 9 "alveolar" "2" "za.1.2.mp3" "za_v2_b3" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-ka" "3-2" 0.0228770680919328
48 "na" 80706 9 "alveolar" "1" "na.3.1.mp3" "na_v1_b3" "Alv" "Vcd" "Nas" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-za" "1-2" 0.0175448260161758
49 "da" 82198 9 "alveolar" "2" "da.1.2.mp3" "da_v2_b3" "Alv" "Vcd" "Stop" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-da" "1-2" 0.0303140877460462
50 "ta" 83707 9 "alveolar" "1" "ta.2.1.mp3" "ta_v1_b4" "Alv" "Vls" "Stop" "repcat" "diffcat" "repcat" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "da-ta" "1-2" 0.0210098839279326
51 "za" 85199 9 "alveolar" "4" "za.3.4.mp3" "za_v4_b4" "Alv" "Vcd" "Fric" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-ta" "1-4" 0.0233811261053915
52 "fa" 86707 9 "labio-dental" "3" "fa.2.3.mp3" "fa_v3_b4" "Lab" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-fa" "4-3" 0.017564189078639
53 "za" 88117 9 "alveolar" "1" "za.2.1.mp3" "za_v1_b3" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-fa" "1-3" 0.017564189078639
54 "null" 89708 9 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
55 "null" 93704 9 "null" "null" "null" "None" "none" "none" "none" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "null" "null" NA
56 "SH_a" 97699 9 "palato-alveolar" "4" "SH_a.3.4.mp3" "SH_a_v4_b4" "Pal" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-SH_a" "null-4" NA
57 "ta" 99208 9 "alveolar" "3" "ta.1.3.mp3" "ta_v3_b3" "Alv" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "SH_a-ta" "4-3" 0.0188530700580233
58 "sha" 100700 9 "palato-alveolar" "3" "sha.1.3.mp3" "sha_v3_b3" "Pal" "Vls" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "sha-ta" "3-3" 0.0486434393382033
59 "va" 102209 9 "labio-dental" "3" "va.2.3.mp3" "va_v3_b3" "Lab" "Vcd" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "sha-va" "3-3" 0.019665034907335
60 "sha" 103701 9 "palato-alveolar" "4" "sha.2.4.mp3" "sha_v4_b4" "Pal" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "sha-va" "4-3" 0.019665034907335
61 "za" 105209 9 "alveolar" "3" "za.3.3.mp3" "za_v3_b4" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-sha" "4-3" 0.0167885857759985
62 "ma" 106701 9 "labial" "3" "ma.2.3.mp3" "ma_v3_b4" "Lab" "Vcd" "Nas" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "za-ma" "3-3" 0.021986226035663
63 "SH_a" 108210 9 "palato-alveolar" "2" "SH_a.3.2.mp3" "SH_a_v2_b3" "Pal" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-ma" "3-2" 0.0163702480510673
64 "ma" 109702 9 "labial" "2" "ma.3.2.mp3" "ma_v2_b4" "Lab" "Vcd" "Nas" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "SH_a-ma" "2-2" 0.0163702480510673
65 "ma" 111195 9 "labial" "1" "ma.1.1.mp3" "ma_v1_b4" "Lab" "Vcd" "Nas" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "null" "null" "repNas" "repVcd" "null" "diffVoice" "ma-ma" "1-2" NA
66 "null" 112703 9 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
67 "ta" 116698 9 "alveolar" "2" "ta.2.2.mp3" "ta_v2_b3" "Alv" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ta" "null-2" NA
68 "tha" 118207 9 "dental" "4" "tha.2.4.mp3" "tha_v4_b4" "Dent" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "tha-ta" "4-2" 0.0773941774325793
69 "pa" 119699 9 "labial" "2" "pa.4.2.mp3" "pa_v2_b4" "Lab" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-tha" "4-2" 0.127757236025028
70 "tha" 121208 9 "dental" "1" "tha.1.1.mp3" "tha_v1_b4" "Dent" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-tha" "1-2" 0.127757236025028
71 "ta" 122700 9 "alveolar" "4" "ta.1.4.mp3" "ta_v4_b4" "Alv" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "tha-ta" "1-4" 0.0773941774325793
72 "va" 124209 9 "labio-dental" "2" "va.3.2.mp3" "va_v2_b4" "Lab" "Vcd" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "va-ta" "4-2" 0.0244476238203606
73 "ta" 125701 9 "alveolar" "2" "ta.3.2.mp3" "ta_v2_b4" "Alv" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "va-ta" "2-2" 0.0244476238203606
74 "ta" 127209 9 "alveolar" "4" "ta.5.4.mp3" "ta_v4_b4" "Alv" "Vls" "Stop" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ta-ta" "4-2" NA
75 "SH_a" 128701 9 "palato-alveolar" "4" "SH_a.2.4.mp3" "SH_a_v4_b4" "Pal" "Vcd" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "SH_a-ta" "4-4" 0.0188530700580233
76 "null" 130210 9 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
77 "sa" 134206 9 "alveolar" "1" "sa.3.1.mp3" "sa_v1_b4" "Alv" "Vls" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-sa" "null-1" NA
78 "va" 135698 9 "labio-dental" "1" "va.1.1.mp3" "va_v1_b4" "Lab" "Vcd" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "va-sa" "1-1" 0.0231050611407216
79 "null" 137206 9 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
80 "pa" 141202 9 "labial" "4" "pa.1.4.mp3" "pa_v4_b4" "Lab" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-pa" "null-4" NA
81 "da" 142695 9 "alveolar" "3" "da.3.3.mp3" "da_v3_b4" "Alv" "Vcd" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "pa-da" "4-3" 0.022685051914619
82 "ga" 144203 9 "velar" "4" "ga.1.4.mp3" "ga_v4_b3" "Vel" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-ga" "4-3" 0.33343711200749
83 "ga" 145695 9 "velar" "2" "ga.3.2.mp3" "ga_v2_b4" "Vel" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ga-ga" "4-2" NA
84 "da" 147203 9 "alveolar" "4" "da.1.4.mp3" "da_v4_b4" "Alv" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-ga" "4-2" 0.33343711200749
85 "ba" 148695 9 "labial" "3" "ba.3.3.mp3" "ba_v3_b4" "Lab" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-da" "4-3" 0.0574770260349013
86 "ba" 150204 9 "labial" "1" "ba.1.1.mp3" "ba_v1_b3" "Lab" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-ba" "1-3" NA
87 "da" 151696 9 "alveolar" "4" "da.3.4.mp3" "da_v4_b4" "Alv" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-da" "1-4" 0.0574770260349013
88 "da" 153205 9 "alveolar" "3" "da.2.3.mp3" "da_v3_b4" "Alv" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-da" "4-3" NA
89 "SH_a" 154697 9 "palato-alveolar" "3" "SH_a.1.3.mp3" "SH_a_v3_b4" "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "SH_a-da" "3-3" 0.0888856874159333
90 "null" 156206 9 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
91 "da" 160201 9 "alveolar" "2" "da.2.2.mp3" "da_v2_b4" "Alv" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-da" "null-2" NA
92 "da" 161710 9 "alveolar" "1" "da.3.1.mp3" "da_v1_b4" "Alv" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "null" "repAlv" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-da" "1-2" NA
93 "ga" 163202 9 "velar" "3" "ga.3.3.mp3" "ga_v3_b4" "Vel" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-ga" "1-3" 0.33343711200749
94 "ba" 164695 9 "labial" "4" "ba.2.4.mp3" "ba_v4_b4" "Lab" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-ga" "4-3" 0.0676804503863479
95 "ga" 166203 9 "velar" "1" "ga.2.1.mp3" "ga_v1_b4" "Vel" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-ga" "1-4" 0.0676804503863479
96 "ga" 167695 9 "velar" "3" "ga.1.3.mp3" "ga_v3_b4" "Vel" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ga-ga" "1-3" NA
97 "da" 169203 9 "alveolar" "2" "da.1.2.mp3" "da_v2_b4" "Alv" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "da-ga" "3-2" 0.33343711200749
98 "za" 170695 9 "alveolar" "2" "za.2.2.mp3" "za_v2_b4" "Alv" "Vcd" "Fric" "repcatvoice" "repcatvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "za-da" "2-2" 0.107120141382959
99 "sa" 172204 9 "alveolar" "2" "sa.2.2.mp3" "sa_v2_b4" "Alv" "Vls" "Fric" "repcatvoice" "repvoice" "repcatvoice" "null" "repAlv" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "za-sa" "2-2" 0.0344734172749872
100 "null" 173696 9 "null" "null" "null" "None" "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA
101 "tha" 177708 9 "dental" "2" "tha.3.2.mp3" "tha_v2_b3" "Dent" "Vls" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-tha" "null-2" NA
102 "za" 179217 9 "alveolar" "3" "za.1.3.mp3" "za_v3_b4" "Alv" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-tha" "3-2" 0.0321029606059229
103 "na" 180709 9 "alveolar" "2" "na.1.2.mp3" "na_v2_b4" "Alv" "Vcd" "Nas" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-za" "3-2" 0.0175448260161758
